	100-30-6 	No description 	100-30-6 	2018-08-27 06:57:01 	2018-08-27 10:40:00 	2018-08-27 10:45:00 	2018-08-27 20:58:01 	2018-08-27 21:03:01 	Finished 	Download Result
	N100-18-58 	No description 	N100-18-58 	2018-08-27 06:56:51 	2018-08-27 10:35:00 	2018-08-27 10:40:00 	2018-08-27 20:52:01 	2018-08-27 20:57:01 	Finished 	Download Result
	100-18-58 	No description 	100-18-58 	2018-08-27 06:55:41 	2018-08-27 10:30:00 	2018-08-27 10:35:00 	2018-08-27 20:46:01 	2018-08-27 20:51:01 	Finished 	Download Result
	N100-18-58 	No description 	N100-18-58 	2018-08-27 06:55:30 	2018-08-27 10:25:00 	2018-08-27 10:30:00 	2018-08-27 20:40:01 	2018-08-27 20:45:01 	Finished 	Download Result
	100-18-58 	No description 	100-18-58 	2018-08-27 06:54:51 	2018-08-27 10:20:00 	2018-08-27 10:25:00 	2018-08-27 20:34:01 	2018-08-27 20:39:02 	Finished 	Download Result
	N100-16-79 	No description 	N100-16-79 	2018-08-27 06:54:14 	2018-08-27 10:15:00 	2018-08-27 10:20:00 	2018-08-27 20:28:01 	2018-08-27 20:33:01 	Finished 	Download Result
	100-16-79 	No description 	100-16-79 	2018-08-27 06:54:05 	2018-08-27 10:10:00 	2018-08-27 10:15:00 	2018-08-27 20:22:01 	2018-08-27 20:27:01 	Finished 	Download Result
	N100-16-79 	No description 	N100-16-79 	2018-08-27 06:53:52 	2018-08-27 10:05:00 	2018-08-27 10:10:00 	2018-08-27 20:16:01 	2018-08-27 20:21:01 	Finished 	Download Result
	100-16-79 	No description 	100-16-79 	2018-08-27 06:53:08 	2018-08-27 10:00:00 	2018-08-27 10:05:00 	2018-08-27 20:10:01 	2018-08-27 20:15:01 	Finished 	Download Result
	N100-15-100 	No description 	N100-15-100 	2018-08-27 06:52:15 	2018-08-27 09:55:00 	2018-08-27 10:00:00 	2018-08-27 20:04:01 	2018-08-27 20:09:01 	Finished 	Download Result
	100-15-100 	No description 	100-15-100 	2018-08-27 06:52:07 	2018-08-27 09:50:00 	2018-08-27 09:55:00 	2018-08-27 19:58:01 	2018-08-27 20:03:01 	Finished 	Download Result
	N100-15-100 	No description 	N100-15-100 	2018-08-27 06:51:54 	2018-08-27 09:45:00 	2018-08-27 09:50:00 	2018-08-27 19:52:01 	2018-08-27 19:57:01 	Finished 	Download Result
	100-15-100 	No description 	100-15-100 	2018-08-27 06:51:12 	2018-08-27 09:40:00 	2018-08-27 09:45:00 	2018-08-27 19:46:01 	2018-08-27 19:51:01 	Finished 	Download Result
	N100-14-27 	No description 	N100-14-27 	2018-08-27 06:50:28 	2018-08-27 09:35:00 	2018-08-27 09:40:00 	2018-08-27 19:40:01 	2018-08-27 19:45:01 	Finished 	Download Result
	100-14-27 	No description 	100-14-27 	2018-08-27 06:50:19 	2018-08-27 09:30:00 	2018-08-27 09:35:00 	2018-08-27 19:34:01 	2018-08-27 19:39:01 	Finished 	Download Result
	N100-14-27 	No description 	N100-14-27 	2018-08-27 06:50:06 	2018-08-27 09:25:00 	2018-08-27 09:30:00 	2018-08-27 19:28:01 	2018-08-27 19:33:01 	Finished 	Download Result
	100-14-27 	No description 	100-14-27 	2018-08-27 06:49:26 	2018-08-27 09:20:00 	2018-08-27 09:25:00 	2018-08-27 19:22:01 	2018-08-27 19:27:01 	Finished 	Download Result
	N100-11-5 	No description 	N100-11-5 	2018-08-27 06:48:46 	2018-08-27 09:15:00 	2018-08-27 09:20:00 	2018-08-27 19:16:01 	2018-08-27 19:21:01 	Finished 	Download Result
	100-11-5 	No description 	N100-11-5 	2018-08-27 06:48:35 	2018-08-27 09:10:00 	2018-08-27 09:15:00 	2018-08-27 19:09:02 	2018-08-27 19:15:01 	Finished 	Download Result
	N100-11-5 	No description 	N100-11-5 	2018-08-27 06:48:23 	2018-08-27 09:05:00 	2018-08-27 09:10:00 	2018-08-27 19:03:01 	2018-08-27 19:08:01 	Finished 	Download Result
	100-11-5 	No description 	100-11-5 	2018-08-27 06:47:43 	2018-08-27 09:00:00 	2018-08-27 09:05:00 	2018-08-27 18:57:01 	2018-08-27 19:02:01 	Finished 	Download Result
	N100-1-12 	No description 	N100-1-12 	2018-08-27 06:47:03 	2018-08-27 08:55:00 	2018-08-27 09:00:00 	2018-08-27 18:11:50 	2018-08-27 18:56:06 	Finished 	Download Result
	100-1-12 	No description 	100-1-12 	2018-08-27 06:46:54 	2018-08-27 08:50:00 	2018-08-27 08:55:00 	2018-08-27 16:33:01 	2018-08-27 18:11:19 	Finished 	Download Result
	N100-1-12 	No description 	N100-1-12 	2018-08-27 06:46:41 	2018-08-27 08:45:00 	2018-08-27 08:50:00 	2018-08-27 16:25:21 	2018-08-27 16:31:01 	Finished 	Download Result
	100-1-12 	No description 	100-1-12 	2018-08-27 06:46:04 	2018-08-27 08:40:00 	2018-08-27 08:45:00 	2018-08-27 16:19:42 	2018-08-27 16:25:01 	Finished 	Download Result
	N50-49-17 	No description 	N50-49-17 	2018-08-27 06:45:16 	2018-08-27 08:35:00 	2018-08-27 08:40:00 	2018-08-27 16:14:01 	2018-08-27 16:19:01 	Finished 	Download Result
	50-49-17 	No description 	50-49-17 	2018-08-27 06:44:59 	2018-08-27 08:30:00 	2018-08-27 08:35:00 	2018-08-27 16:08:01 	2018-08-27 16:13:01 	Finished 	Download Result
	N50-49-17 	No description 	N50-49-17 	2018-08-27 06:44:47 	2018-08-27 08:25:00 	2018-08-27 08:30:00 	2018-08-27 16:01:25 	2018-08-27 16:07:01 	Finished 	Download Result
	50-49-17 	No description 	50-49-17 	2018-08-27 06:44:13 	2018-08-27 08:20:00 	2018-08-27 08:25:00 	2018-08-27 15:56:01 	2018-08-27 16:01:01 	Finished 	Download Result
	N50-48-42 	No description 	N50-48-42 	2018-08-27 06:43:28 	2018-08-27 08:15:00 	2018-08-27 08:20:00 	2018-08-27 15:50:01 	2018-08-27 15:55:01 	Finished 	Download Result
	50-48-42 	No description 	50-48-42 	2018-08-27 06:43:18 	2018-08-27 08:10:00 	2018-08-27 08:15:00 	2018-08-27 15:44:01 	2018-08-27 15:49:01 	Finished 	Download Result
	N50-48-42 	No description 	N50-48-42 	2018-08-27 06:43:03 	2018-08-27 08:05:00 	2018-08-27 08:10:00 	2018-08-27 15:38:01 	2018-08-27 15:43:01 	Finished 	Download Result
	50-48-42 	No description 	50-48-42 	2018-08-27 06:42:25 	2018-08-27 08:00:00 	2018-08-27 08:05:00 	2018-08-27 15:32:01 	2018-08-27 15:37:01 	Finished 	Download Result
	N50-43-7 	No description 	N50-43-7 	2018-08-27 06:40:41 	2018-08-27 07:55:00 	2018-08-27 08:00:00 	2018-08-27 15:26:01 	2018-08-27 15:31:01 	Finished 	Download Result
	50-43-7 	No description 	50-43-7 	2018-08-27 06:40:31 	2018-08-27 07:50:00 	2018-08-27 07:55:00 	2018-08-27 15:20:22 	2018-08-27 15:25:26 	Finished 	Download Result
	N50-43-7 	No description 	N50-43-7 	2018-08-27 06:40:13 	2018-08-27 07:45:00 	2018-08-27 07:50:00 	2018-08-27 15:15:01 	2018-08-27 15:20:01 	Finished 	Download Result
	50-43-7 	No description 	50-43-7 	2018-08-27 06:39:28 	2018-08-27 07:40:00 	2018-08-27 07:45:00 	2018-08-27 15:08:33 	2018-08-27 15:14:01 	Finished 	Download Result
	N50-40-3 	No description 	N50-40-3 	2018-08-27 06:38:50 	2018-08-27 07:35:00 	2018-08-27 07:40:00 	2018-08-27 15:03:01 	2018-08-27 15:08:01 	Finished 	Download Result
	50-40-3 	No description 	50-40-3 	2018-08-27 06:38:40 	2018-08-27 07:30:00 	2018-08-27 07:35:00 	2018-08-27 14:57:01 	2018-08-27 15:02:01 	Finished 	Download Result
	N50-40-3 	No description 	N50-40-3 	2018-08-27 06:38:29 	2018-08-27 07:25:00 	2018-08-27 07:30:00 	2018-08-27 14:51:01 	2018-08-27 14:56:01 	Finished 	Download Result
	50-40-3 	No description 	50-40-3 	2018-08-27 06:37:13 	2018-08-27 07:20:00 	2018-08-27 07:25:00 	2018-08-27 14:45:02 	2018-08-27 14:50:54 	Finished 	Download Result
	N50-35-25 	No description 	N50-35-25 	2018-08-27 06:36:30 	2018-08-27 07:15:00 	2018-08-27 07:20:00 	2018-08-27 14:38:13 	2018-08-27 14:44:02 	Finished 	Download Result
	50-35-25 	No description 	50-35-25 	2018-08-27 06:36:22 	2018-08-27 07:10:00 	2018-08-27 07:15:00 	2018-08-27 14:32:22 	2018-08-27 14:38:01 	Finished 	Download Result
	N50-35-25 	No description 	N50-35-25 	2018-08-27 06:36:08 	2018-08-27 07:05:00 	2018-08-27 07:10:00 	2018-08-27 14:27:01 	2018-08-27 14:32:01 	Finished 	Download Result
	50-35-25 	No description 	50-35-25 	2018-08-27 06:35:12 	2018-08-27 07:00:00 	2018-08-27 07:05:00 	2018-08-27 14:21:01 	2018-08-27 14:26:01 	Finished 	Download Result
	N50-27-32 	No description 	N50-27-32 	2018-08-27 06:34:25 	2018-08-27 06:55:00 	2018-08-27 07:00:00 	2018-08-27 14:15:01 	2018-08-27 14:20:01 	Finished 	Download Result
	50-27-32 	No description 	50-27-32 	2018-08-27 06:34:18 	2018-08-27 06:50:00 	2018-08-27 06:55:00 	2018-08-27 06:52:01 	2018-08-27 14:14:01 	Finished 	Download Result
	N50-27-32 	No description 	N50-27-32 	2018-08-27 06:34:06 	2018-08-27 06:45:00 	2018-08-27 06:50:00 	2018-08-27 06:46:01 	2018-08-27 06:51:01 	Finished 	Download Result
	50-27-32 	No description 	50-27-32 	2018-08-27 06:33:21 	2018-08-27 06:40:00 	2018-08-27 06:45:00 	2018-08-27 06:40:01 	2018-08-27 06:45:01 	Finished 	Download Result
	N50-25-29 	No description 	N50-25-29 	2018-08-24 13:17:37 	2018-08-24 20:30:00 	2018-08-24 20:35:00 	2018-08-25 01:38:01 	2018-08-25 01:43:01 	Finished 	Download Result
	50-25-29 	No description 	50-25-29 	2018-08-24 13:16:59 	2018-08-24 20:25:00 	2018-08-24 20:30:00 	2018-08-25 01:30:01 	2018-08-25 01:35:01 	Finished 	Download Result
	N50-25-29 	No description 	N50-25-29 	2018-08-24 13:16:40 	2018-08-24 20:20:00 	2018-08-24 20:25:00 	2018-08-25 01:22:01 	2018-08-25 01:27:01 	Finished 	Download Result
	50-25-29 	No description 	50-25-29 	2018-08-24 13:15:54 	2018-08-24 20:15:00 	2018-08-24 20:20:00 	2018-08-25 01:14:01 	2018-08-25 01:19:01 	Finished 	Download Result
	N50-21-15 	No description 	N50-21-15 	2018-08-24 13:14:55 	2018-08-24 20:10:00 	2018-08-24 20:15:00 	2018-08-25 01:06:01 	2018-08-25 01:11:02 	Finished 	Download Result
	50-21-15 	No description 	50-21-15 	2018-08-24 13:14:45 	2018-08-24 20:05:00 	2018-08-24 20:10:00 	2018-08-25 00:58:01 	2018-08-25 01:03:01 	Finished 	Download Result
	N50-21-15 	No description 	N50-21-15 	2018-08-24 13:14:31 	2018-08-24 20:00:00 	2018-08-24 20:05:00 	2018-08-25 00:50:01 	2018-08-25 00:55:02 	Finished 	Download Result
	50-21-15 	No description 	50-21-15 	2018-08-24 13:13:20 	2018-08-24 19:55:00 	2018-08-24 20:00:00 	2018-08-25 00:41:02 	2018-08-25 00:47:01 	Finished 	Download Result
	N50-20-7 	No description 	N50-20-7 	2018-08-24 13:12:30 	2018-08-24 19:50:00 	2018-08-24 19:55:00 	2018-08-25 00:33:01 	2018-08-25 00:38:01 	Finished 	Download Result
	50-20-7 	No description 	50-20-7 	2018-08-24 13:12:19 	2018-08-24 19:45:00 	2018-08-24 19:50:00 	2018-08-25 00:25:01 	2018-08-25 00:30:01 	Finished 	Download Result
	N50-20-7 	No description 	N50-20-7 	2018-08-24 13:12:00 	2018-08-24 19:40:00 	2018-08-24 19:45:00 	2018-08-25 00:17:01 	2018-08-25 00:22:01 	Finished 	Download Result
	50-20-7 	No description 	50-20-7 	2018-08-24 13:11:07 	2018-08-24 19:35:00 	2018-08-24 19:40:00 	2018-08-25 00:09:01 	2018-08-25 00:14:01 	Finished 	Download Result
	N50-19-50 	No description 	N50-19-50 	2018-08-24 13:10:20 	2018-08-24 19:30:00 	2018-08-24 19:35:00 	2018-08-25 00:01:01 	2018-08-25 00:06:01 	Finished 	Download Result
	50-19-50 	No description 	50-19-50 	2018-08-24 13:10:11 	2018-08-24 19:25:00 	2018-08-24 19:30:00 	2018-08-24 23:53:01 	2018-08-24 23:58:01 	Finished 	Download Result
	N50-19-50 	No description 	N50-19-50 	2018-08-24 13:09:22 	2018-08-24 19:20:00 	2018-08-24 19:25:00 	2018-08-24 23:45:01 	2018-08-24 23:50:01 	Finished 	Download Result
	50-19-50 	No description 	50-19-50 	2018-08-24 13:08:37 	2018-08-24 19:15:00 	2018-08-24 19:20:00 	2018-08-24 23:37:01 	2018-08-24 23:42:01 	Finished 	Download Result
	N50-16-39 	No description 	N50-16-39 	2018-08-24 13:07:48 	2018-08-24 19:10:00 	2018-08-24 19:15:00 	2018-08-24 23:28:02 	2018-08-24 23:34:01 	Finished 	Download Result
	50-16-39 	No description 	50-16-39 	2018-08-24 13:07:39 	2018-08-24 19:05:00 	2018-08-24 19:10:00 	2018-08-24 23:20:01 	2018-08-24 23:25:01 	Finished 	Download Result
	N50-16-39 	No description 	N50-16-39 	2018-08-24 13:07:22 	2018-08-24 19:00:00 	2018-08-24 19:05:00 	2018-08-24 23:12:01 	2018-08-24 23:17:01 	Finished 	Download Result
	50-16-39 	No description 	50-16-39 	2018-08-24 13:06:36 	2018-08-24 18:55:00 	2018-08-24 19:00:00 	2018-08-24 23:04:01 	2018-08-24 23:09:01 	Finished 	Download Result
	N50-13-50 	No description 	N50-13-50 	2018-08-24 13:05:49 	2018-08-24 18:50:00 	2018-08-24 18:55:00 	2018-08-24 22:56:01 	2018-08-24 23:01:02 	Finished 	Download Result
	50-13-50 	No description 	50-13-50 	2018-08-24 13:05:38 	2018-08-24 18:45:00 	2018-08-24 18:50:00 	2018-08-24 22:48:01 	2018-08-24 22:53:01 	Finished 	Download Result
	N50-13-50 	No description 	N50-13-50 	2018-08-24 13:05:25 	2018-08-24 18:40:00 	2018-08-24 18:45:00 	2018-08-24 22:40:01 	2018-08-24 22:45:01 	Finished 	Download Result
	50-13-50 	No description 	50-13-50 	2018-08-24 13:04:42 	2018-08-24 18:35:00 	2018-08-24 18:40:00 	2018-08-24 22:32:01 	2018-08-24 22:37:01 	Finished 	Download Result
	N50-5-13 	No description 	N50-5-13 	2018-08-24 13:03:03 	2018-08-24 18:30:00 	2018-08-24 18:35:00 	2018-08-24 22:24:01 	2018-08-24 22:29:01 	Finished 	Download Result
	50-5-13 	No description 	50-5-13 	2018-08-24 13:02:52 	2018-08-24 18:25:00 	2018-08-24 18:30:00 	2018-08-24 22:16:01 	2018-08-24 22:21:01 	Finished 	Download Result
	N50-5-13 	No description 	N50-5-13 	2018-08-24 13:02:38 	2018-08-24 18:20:00 	2018-08-24 18:25:00 	2018-08-24 22:08:01 	2018-08-24 22:13:01 	Finished 	Download Result
	50-5-13 	No description 	50-5-13 	2018-08-24 13:01:35 	2018-08-24 18:15:00 	2018-08-24 18:20:00 	2018-08-24 22:00:01 	2018-08-24 22:05:02 	Finished 	Download Result
	N50-5-8 	No description 	N50-5-8 	2018-08-24 13:01:00 	2018-08-24 18:10:00 	2018-08-24 18:15:00 	2018-08-24 21:52:01 	2018-08-24 21:57:01 	Finished 	Download Result
	50-5-8 	No description 	50-5-8 	2018-08-24 13:00:49 	2018-08-24 18:05:00 	2018-08-24 18:10:00 	2018-08-24 21:44:01 	2018-08-24 21:49:02 	Finished 	Download Result
	N50-5-8 	No description 	N50-5-8 	2018-08-24 13:00:34 	2018-08-24 18:00:00 	2018-08-24 18:05:00 	2018-08-24 21:35:02 	2018-08-24 21:41:01 	Finished 	Download Result
	50-5-8 	No description 	50-5-8 	2018-08-24 12:59:58 	2018-08-24 17:55:00 	2018-08-24 18:00:00 	2018-08-24 21:27:01 	2018-08-24 21:32:01 	Finished 	Download Result
	N50-4-50 	No description 	N50-4-50 	2018-08-24 12:59:16 	2018-08-24 17:50:00 	2018-08-24 17:55:00 	2018-08-24 21:19:01 	2018-08-24 21:24:01 	Finished 	Download Result
	50-4-50 	No description 	50-4-50 	2018-08-24 12:59:03 	2018-08-24 17:45:00 	2018-08-24 17:50:00 	2018-08-24 21:11:01 	2018-08-24 21:16:02 	Finished 	Download Result
	N50-4-50 	No description 	N50-4-50 	2018-08-24 12:58:49 	2018-08-24 17:40:00 	2018-08-24 17:45:00 	2018-08-24 21:03:01 	2018-08-24 21:08:01 	Finished 	Download Result
	50-4-50 	No description 	50-4-50 	2018-08-24 12:58:11 	2018-08-24 17:35:00 	2018-08-24 17:40:00 	2018-08-24 20:55:01 	2018-08-24 21:00:01 	Finished 	Download Result
	N10-10-3 	No description 	N10-10-3 	2018-08-24 12:57:31 	2018-08-24 17:30:00 	2018-08-24 17:35:00 	2018-08-24 20:47:01 	2018-08-24 20:52:01 	Finished 	Download Result
	10-10-3 	No description 	10-10-3 	2018-08-24 12:57:16 	2018-08-24 17:25:00 	2018-08-24 17:30:00 	2018-08-24 20:39:01 	2018-08-24 20:44:01 	Finished 	Download Result
	N10-10-3 	No description 	N10-10-3 	2018-08-24 12:56:57 	2018-08-24 17:20:00 	2018-08-24 17:25:00 	2018-08-24 20:31:01 	2018-08-24 20:36:02 	Finished 	Download Result
	10-10-3 	No description 	10-10-3 	2018-08-24 12:56:09 	2018-08-24 17:15:00 	2018-08-24 17:20:00 	2018-08-24 20:23:01 	2018-08-24 20:28:01 	Finished 	Download Result
	N10-9-6 	No description 	N10-9-6 	2018-08-24 12:55:17 	2018-08-24 17:10:00 	2018-08-24 17:15:00 	2018-08-24 20:15:01 	2018-08-24 20:20:01 	Finished 	Download Result
	10-9-6 	No description 	10-9-6 	2018-08-24 12:55:09 	2018-08-24 17:05:00 	2018-08-24 17:10:00 	2018-08-24 20:07:01 	2018-08-24 20:12:01 	Finished 	Download Result
	N10-9-6 	No description 	N10-9-6 	2018-08-24 12:54:53 	2018-08-24 17:00:00 	2018-08-24 17:05:00 	2018-08-24 19:59:01 	2018-08-24 20:04:01 	Finished 	Download Result
	10-9-6 	No description 	10-9-6 	2018-08-24 12:54:13 	2018-08-24 16:55:00 	2018-08-24 17:00:00 	2018-08-24 19:50:02 	2018-08-24 19:56:01 	Finished 	Download Result
	N10-9-2 	No description 	N10-9-2 	2018-08-24 12:53:24 	2018-08-24 16:50:00 	2018-08-24 16:55:00 	2018-08-24 19:42:01 	2018-08-24 19:47:01 	Finished 	Download Result
	10-9-2 	No description 	10-9-2 	2018-08-24 12:53:15 	2018-08-24 16:45:00 	2018-08-24 16:50:00 	2018-08-24 19:34:01 	2018-08-24 19:39:01 	Finished 	Download Result
	N10-9-2 	No description 	N10-9-2 	2018-08-24 12:52:54 	2018-08-24 16:40:00 	2018-08-24 16:45:00 	2018-08-24 19:26:01 	2018-08-24 19:31:02 	Finished 	Download Result
	10-9-2 	No description 	10-9-2 	2018-08-24 12:52:19 	2018-08-24 16:35:00 	2018-08-24 16:40:00 	2018-08-24 19:18:01 	2018-08-24 19:23:01 	Finished 	Download Result
	N10-7-10 	No description 	N10-7-10 	2018-08-24 12:51:40 	2018-08-24 16:30:00 	2018-08-24 16:35:00 	2018-08-24 19:09:02 	2018-08-24 19:15:01 	Finished 	Download Result
	10-7-10 	No description 	N10-7-10 	2018-08-24 12:51:29 	2018-08-24 16:25:00 	2018-08-24 16:30:00 	2018-08-24 19:01:01 	2018-08-24 19:06:01 	Finished 	Download Result
	N10-7-10 	No description 	N10-7-10 	2018-08-24 12:51:20 	2018-08-24 16:20:00 	2018-08-24 16:25:00 	2018-08-24 18:52:02 	2018-08-24 18:58:01 	Finished 	Download Result
	10-7-10 	No description 	10-7-10 	2018-08-24 12:51:12 	2018-08-24 16:15:00 	2018-08-24 16:20:00 	2018-08-24 18:43:02 	2018-08-24 18:49:01 	Finished 	Download Result
	N10-7-8 	No description 	N10-7-8 	2018-08-24 12:50:59 	2018-08-24 16:10:00 	2018-08-24 16:15:00 	2018-08-24 18:35:01 	2018-08-24 18:40:01 	Finished 	Download Result
	10-7-8 	No description 	10-7-8 	2018-08-24 12:47:34 	2018-08-24 16:05:00 	2018-08-24 16:10:00 	2018-08-24 18:27:01 	2018-08-24 18:32:01 	Finished 	Download Result
	N10-7-8 	No description 	N10-7-8 	2018-08-24 12:47:19 	2018-08-24 16:00:00 	2018-08-24 16:05:00 	2018-08-24 18:19:01 	2018-08-24 18:24:01 	Finished 	Download Result
	10-7-8 	No description 	10-7-8 	2018-08-24 12:46:36 	2018-08-24 15:55:00 	2018-08-24 16:00:00 	2018-08-24 18:11:01 	2018-08-24 18:16:01 	Finished 	Download Result
	N10-7-6 	No description 	N10-7-6 	2018-08-24 12:46:02 	2018-08-24 15:50:00 	2018-08-24 15:55:00 	2018-08-24 18:03:01 	2018-08-24 18:08:01 	Finished 	Download Result
	10-7-6 	No description 	10-7-6 	2018-08-24 12:45:55 	2018-08-24 15:45:00 	2018-08-24 15:50:00 	2018-08-24 17:55:01 	2018-08-24 18:00:01 	Finished 	Download Result
	N10-7-6 	No description 	N10-7-6 	2018-08-24 12:45:43 	2018-08-24 15:40:00 	2018-08-24 15:45:00 	2018-08-24 17:47:01 	2018-08-24 17:52:01 	Finished 	Download Result
	10-7-6 	No description 	10-7-6 	2018-08-24 12:44:32 	2018-08-24 15:35:00 	2018-08-24 15:40:00 	2018-08-24 17:39:01 	2018-08-24 17:44:01 	Finished 	Download Result
	N10-7-2 	No description 	N10-7-2 	2018-08-24 12:43:51 	2018-08-24 15:30:00 	2018-08-24 15:35:00 	2018-08-24 17:31:01 	2018-08-24 17:36:01 	Finished 	Download Result
	10-7-2 	No description 	10-7-2 	2018-08-24 12:43:45 	2018-08-24 15:25:00 	2018-08-24 15:30:00 	2018-08-24 17:23:01 	2018-08-24 17:28:01 	Finished 	Download Result
	N10-7-2 	No description 	N10-7-2 	2018-08-24 12:43:28 	2018-08-24 15:20:00 	2018-08-24 15:25:00 	2018-08-24 17:14:02 	2018-08-24 17:20:01 	Finished 	Download Result
	10-7-2 	No description 	10-7-2 	2018-08-24 12:42:50 	2018-08-24 15:15:00 	2018-08-24 15:20:00 	2018-08-24 17:06:01 	2018-08-24 17:11:01 	Finished 	Download Result
	N10-7-1 	No description 	N10-7-1 	2018-08-24 12:42:02 	2018-08-24 15:10:00 	2018-08-24 15:15:00 	2018-08-24 16:57:02 	2018-08-24 17:03:01 	Finished 	Download Result
	10-7-1 	No description 	10-7-1 	2018-08-24 12:41:53 	2018-08-24 15:05:00 	2018-08-24 15:10:00 	2018-08-24 16:49:01 	2018-08-24 16:54:01 	Finished 	Download Result
	N10-7-1 	No description 	N10-7-1 	2018-08-24 12:41:41 	2018-08-24 15:00:00 	2018-08-24 15:05:00 	2018-08-24 16:41:01 	2018-08-24 16:46:01 	Finished 	Download Result
	10-7-1 	No description 	10-7-1 	2018-08-24 12:41:09 	2018-08-24 14:55:00 	2018-08-24 15:00:00 	2018-08-24 16:33:01 	2018-08-24 16:38:01 	Finished 	Download Result
	N10-6-2 	No description 	N10-6-2 	2018-08-24 12:38:54 	2018-08-24 14:50:00 	2018-08-24 14:55:00 	2018-08-24 16:25:01 	2018-08-24 16:30:01 	Finished 	Download Result
	10-6-2 	No description 	10-6-2 	2018-08-24 12:38:48 	2018-08-24 14:45:00 	2018-08-24 14:50:00 	2018-08-24 16:17:01 	2018-08-24 16:22:02 	Finished 	Download Result
	N10-6-2 	No description 	N10-6-2 	2018-08-24 12:38:15 	2018-08-24 14:40:00 	2018-08-24 14:45:00 	2018-08-24 16:09:01 	2018-08-24 16:14:01 	Finished 	Download Result
	10-6-2 	No description 	10-6-2 	2018-08-24 12:37:37 	2018-08-24 14:35:00 	2018-08-24 14:40:00 	2018-08-24 16:01:01 	2018-08-24 16:06:01 	Finished 	Download Result
	N10-4-9 	No description 	N10-4-9 	2018-08-24 12:36:57 	2018-08-24 14:30:00 	2018-08-24 14:35:00 	2018-08-24 15:53:01 	2018-08-24 15:58:01 	Finished 	Download Result
	10-4-9 	No description 	10-4-9 	2018-08-24 12:36:50 	2018-08-24 14:25:00 	2018-08-24 14:30:00 	2018-08-24 15:45:01 	2018-08-24 15:50:01 	Finished 	Download Result
	N10-4-9 	No description 	N10-4-9 	2018-08-24 12:36:38 	2018-08-24 14:20:00 	2018-08-24 14:25:00 	2018-08-24 15:37:01 	2018-08-24 15:42:01 	Finished 	Download Result
	10-4-9 	No description 	10-4-9 	2018-08-24 12:35:57 	2018-08-24 14:15:00 	2018-08-24 14:20:00 	2018-08-24 15:29:01 	2018-08-24 15:34:01 	Finished 	Download Result
	N10-4-1 	No description 	N10-4-1 	2018-08-24 12:35:19 	2018-08-24 14:10:00 	2018-08-24 14:15:00 	2018-08-24 15:21:01 	2018-08-24 15:26:01 	Finished 	Download Result
	10-4-1 	No description 	10-4-1 	2018-08-24 12:35:12 	2018-08-24 14:05:00 	2018-08-24 14:10:00 	2018-08-24 15:13:01 	2018-08-24 15:18:01 	Finished 	Download Result
	N10-4-1 	No description 	N10-4-1 	2018-08-24 12:35:00 	2018-08-24 14:00:00 	2018-08-24 14:05:00 	2018-08-24 15:05:01 	2018-08-24 15:10:01 	Finished 	Download Result
	10-4-1 	No description 	10-4-1 	2018-08-24 12:33:41 	2018-08-24 13:55:00 	2018-08-24 14:00:00 	2018-08-24 14:57:01 	2018-08-24 15:02:01 	Finished 	Download Result
	N10-3-9 	No description 	N10-3-9 	2018-08-24 12:32:59 	2018-08-24 13:50:00 	2018-08-24 13:55:00 	2018-08-24 14:49:01 	2018-08-24 14:54:01 	Finished 	Download Result
	10-3-9 	No description 	10-3-9 	2018-08-24 12:32:44 	2018-08-24 13:45:00 	2018-08-24 13:50:00 	2018-08-24 14:41:01 	2018-08-24 14:46:01 	Finished 	Download Result
	N10-3-9 	No description 	N10-3-9 	2018-08-24 12:32:30 	2018-08-24 13:40:00 	2018-08-24 13:45:00 	2018-08-24 14:33:01 	2018-08-24 14:38:01 	Finished 	Download Result
	10-3-9 	No description 	10-3-9 	2018-08-24 12:31:47 	2018-08-24 13:35:00 	2018-08-24 13:40:00 	2018-08-24 14:24:02 	2018-08-24 14:30:01 	Finished 	Download Result
	N10-3-7 	No description 	N10-3-7 	2018-08-24 12:31:07 	2018-08-24 13:30:00 	2018-08-24 13:35:00 	2018-08-24 14:16:01 	2018-08-24 14:21:01 	Finished 	Download Result
	10-3-7 	No description 	10-3-7 	2018-08-24 12:30:17 	2018-08-24 13:25:00 	2018-08-24 13:30:00 	2018-08-24 14:08:01 	2018-08-24 14:13:01 	Finished 	Download Result
	N10-3-4 	No description 	N10-3-4 	2018-08-24 12:29:33 	2018-08-24 13:20:00 	2018-08-24 13:25:00 	2018-08-24 14:00:01 	2018-08-24 14:05:01 	Finished 	Download Result
	10-3-4 	No description 	10-3-4 	2018-08-24 12:29:27 	2018-08-24 13:15:00 	2018-08-24 13:20:00 	2018-08-24 13:52:01 	2018-08-24 13:57:01 	Finished 	Download Result
	N10-3-4 	No description 	N10-3-4 	2018-08-24 12:29:15 	2018-08-24 13:10:00 	2018-08-24 13:15:00 	2018-08-24 13:44:01 	2018-08-24 13:49:01 	Finished 	Download Result
	10-3-4 	No description 	10-3-4 	2018-08-24 12:28:39 	2018-08-24 13:05:00 	2018-08-24 13:10:00 	2018-08-24 13:36:01 	2018-08-24 13:41:01 	Finished 	Download Result
